date,polarity,Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Date,price_change
2025-05-02,0.10462962962962963,2025-05-02 11:05:00-04:00,114.55999755859375,114.55999755859375,114.41999816894531,114.48500061035156,228812,0.0,0.0,2025-05-02,-0.061105752378975975
2025-05-02,0.10462962962962963,2025-05-02 11:06:00-04:00,114.4800033569336,114.58000183105469,114.45999908447266,114.56500244140625,289245,0.0,0.0,2025-05-02,0.06987974898735594
2025-05-02,0.10462962962962963,2025-05-02 11:07:00-04:00,114.56500244140625,114.56999969482422,114.53939819335938,114.54499816894531,46310,0.0,0.0,2025-05-02,-0.01746106754649812
2025-05-02,0.10462962962962963,2025-05-02 11:09:00-04:00,114.4999008178711,114.5,114.4000015258789,114.41000366210938,771753,0.0,0.0,2025-05-02,-0.11785281679155268
2025-05-02,0.10462962962962963,2025-05-02 11:10:00-04:00,114.41999816894531,114.44000244140625,114.30000305175781,114.3499984741211,432241,0.0,0.0,2025-05-02,-0.05244750115164232
2025-05-02,0.10462962962962963,2025-05-02 11:11:00-04:00,114.3499984741211,114.36000061035156,114.30000305175781,114.31999969482422,212537,0.0,0.0,2025-05-02,-0.026234175511308244
2025-05-02,0.10462962962962963,2025-05-02 11:12:00-04:00,114.31999969482422,114.48999786376953,114.3102035522461,114.45880126953125,303684,0.0,0.0,2025-05-02,0.12141495370674438
2025-05-02,0.10462962962962963,2025-05-02 11:13:00-04:00,114.4657974243164,114.52020263671875,114.3550033569336,114.45999908447266,308285,0.0,0.0,2025-05-02,0.0010465031331063912
2025-05-02,0.10462962962962963,2025-05-02 11:14:00-04:00,114.46499633789062,114.48999786376953,114.37999725341797,114.47899627685547,332543,0.0,0.0,2025-05-02,0.01659723268807589
2025-05-02,0.10462962962962963,2025-05-02 11:15:00-04:00,114.47000122070312,114.58999633789062,114.44000244140625,114.57119750976562,305075,0.0,0.0,2025-05-02,0.08053986836780158
2025-05-02,0.10462962962962963,2025-05-02 11:16:00-04:00,114.56999969482422,114.6500015258789,114.52189636230469,114.63999938964844,328628,0.0,0.0,2025-05-02,0.06005163721618523
2025-05-02,0.10462962962962963,2025-05-02 11:17:00-04:00,114.6449966430664,114.69000244140625,114.58000183105469,114.64360046386719,429979,0.0,0.0,2025-05-02,0.003141202231260465
2025-05-02,0.10462962962962963,2025-05-02 11:18:00-04:00,114.63500213623047,114.69999694824219,114.55999755859375,114.58999633789062,324175,0.0,0.0,2025-05-02,-0.04675718989953781
2025-05-02,0.10462962962962963,2025-05-02 11:19:00-04:00,114.5999984741211,114.61000061035156,114.5,114.53009796142578,319923,0.0,0.0,2025-05-02,-0.05227190712897567
2025-05-02,0.10462962962962963,2025-05-02 11:20:00-04:00,114.52999877929688,114.61499786376953,114.5,114.60099792480469,330643,0.0,0.0,2025-05-02,0.06190509275805223
2025-05-02,0.10462962962962963,2025-05-02 11:21:00-04:00,114.5999984741211,114.63500213623047,114.5,114.55580139160156,258518,0.0,0.0,2025-05-02,-0.039438167225014364
2025-05-02,0.10462962962962963,2025-05-02 11:22:00-04:00,114.55999755859375,114.57510375976562,114.41999816894531,114.43000030517578,366900,0.0,0.0,2025-05-02,-0.10981642561753713
2025-05-02,0.10462962962962963,2025-05-02 11:23:00-04:00,114.44200134277344,114.47000122070312,114.34980010986328,114.45999908447266,468441,0.0,0.0,2025-05-02,0.026215834323917164
2025-05-02,0.10462962962962963,2025-05-02 11:24:00-04:00,114.45999908447266,114.63999938964844,114.44999694824219,114.63999938964844,365430,0.0,0.0,2025-05-02,0.15726044610828716
2025-05-02,0.10462962962962963,2025-05-02 11:25:00-04:00,114.63999938964844,114.68000030517578,114.58999633789062,114.62999725341797,326699,0.0,0.0,2025-05-02,-0.008724822299133184
2025-05-02,0.10462962962962963,2025-05-02 11:26:00-04:00,114.63500213623047,114.66999816894531,114.54000091552734,114.66500091552734,247354,0.0,0.0,2025-05-02,0.030536214732679312
2025-05-02,0.10462962962962963,2025-05-02 11:27:00-04:00,114.66500091552734,114.73999786376953,114.55500030517578,114.69319915771484,366930,0.0,0.0,2025-05-02,0.024591847523103283
2025-05-02,0.10462962962962963,2025-05-02 11:28:00-04:00,114.69000244140625,114.80000305175781,114.66999816894531,114.7750015258789,608879,0.0,0.0,2025-05-02,0.07132277132804177
2025-05-02,0.10462962962962963,2025-05-02 11:29:00-04:00,114.7750015258789,114.78009796142578,114.61009979248047,114.65010070800781,307286,0.0,0.0,2025-05-02,-0.1088223186326287
2025-05-02,0.10462962962962963,2025-05-02 11:30:00-04:00,114.66000366210938,114.68000030517578,114.5531997680664,114.64129638671875,338903,0.0,0.0,2025-05-02,-0.007679296603047003
2025-05-02,0.10462962962962963,2025-05-02 11:31:00-04:00,114.6500015258789,114.83999633789062,114.63999938964844,114.80500030517578,487843,0.0,0.0,2025-05-02,0.1427966392710811
2025-05-02,0.10462962962962963,2025-05-02 11:32:00-04:00,114.80000305175781,114.80000305175781,114.6500015258789,114.73999786376953,247455,0.0,0.0,2025-05-02,-0.05661986954702547
2025-05-02,0.10462962962962963,2025-05-02 11:33:00-04:00,114.74189758300781,114.76000213623047,114.6500015258789,114.7511978149414,221792,0.0,0.0,2025-05-02,0.009761156859333653
2025-05-02,0.10462962962962963,2025-05-02 11:34:00-04:00,114.75499725341797,114.80000305175781,114.68000030517578,114.73999786376953,228877,0.0,0.0,2025-05-02,-0.009760204150488505
2025-05-02,0.10462962962962963,2025-05-02 11:35:00-04:00,114.7301025390625,114.73999786376953,114.63500213623047,114.68000030517578,248266,0.0,0.0,2025-05-02,-0.05229001194944072
2025-05-02,0.10462962962962963,2025-05-02 11:36:00-04:00,114.66500091552734,114.73989868164062,114.62000274658203,114.70999908447266,220344,0.0,0.0,2025-05-02,0.026158684353894124
2025-05-02,0.10462962962962963,2025-05-02 11:37:00-04:00,114.72000122070312,114.7300033569336,114.55999755859375,114.58499908447266,220149,0.0,0.0,2025-05-02,-0.10897044808443335
2025-05-02,0.10462962962962963,2025-05-02 11:38:00-04:00,114.58499908447266,114.68000030517578,114.55999755859375,114.68000030517578,246976,0.0,0.0,2025-05-02,0.08290895096407791
2025-05-02,0.10462962962962963,2025-05-02 11:39:00-04:00,114.68000030517578,114.69000244140625,114.61499786376953,114.66000366210938,180762,0.0,0.0,2025-05-02,-0.017436905313217288
2025-05-02,0.10462962962962963,2025-05-02 11:40:00-04:00,114.66000366210938,114.66999816894531,114.56999969482422,114.59500122070312,178663,0.0,0.0,2025-05-02,-0.05669146985012308
2025-05-02,0.10462962962962963,2025-05-02 11:41:00-04:00,114.5999984741211,114.67500305175781,114.56999969482422,114.67500305175781,177364,0.0,0.0,2025-05-02,0.06981267088659315
2025-05-02,0.10462962962962963,2025-05-02 11:42:00-04:00,114.68000030517578,114.77999877929688,114.66000366210938,114.77989959716797,320496,0.0,0.0,2025-05-02,0.09147289524187308
2025-05-02,0.10462962962962963,2025-05-02 11:43:00-04:00,114.77149963378906,114.7750015258789,114.72000122070312,114.7499008178711,182556,0.0,0.0,2025-05-02,-0.02613591700476592
2025-05-02,0.10462962962962963,2025-05-02 11:44:00-04:00,114.74500274658203,114.80000305175781,114.72000122070312,114.7699966430664,227020,0.0,0.0,2025-05-02,0.017512716832057684
2025-05-02,0.10462962962962963,2025-05-02 11:45:00-04:00,114.76499938964844,114.80989837646484,114.72000122070312,114.80989837646484,217563,0.0,0.0,2025-05-02,0.034766693879517696
2025-05-02,0.10462962962962963,2025-05-02 11:46:00-04:00,114.80010223388672,114.8499984741211,114.72000122070312,114.75499725341797,340721,0.0,0.0,2025-05-02,-0.04781915481437693
2025-05-02,0.10462962962962963,2025-05-02 11:47:00-04:00,114.75499725341797,114.79499816894531,114.7300033569336,114.7750015258789,220821,0.0,0.0,2025-05-02,0.017432158023367172
2025-05-02,0.10462962962962963,2025-05-02 11:48:00-04:00,114.77999877929688,114.83999633789062,114.73999786376953,114.83499908447266,203649,0.0,0.0,2025-05-02,0.052274064731960834
2025-05-02,0.10462962962962963,2025-05-02 11:49:00-04:00,114.83499908447266,114.8499984741211,114.75,114.80500030517578,190455,0.0,0.0,2025-05-02,-0.026123376615183602
2025-05-02,0.10462962962962963,2025-05-02 11:50:00-04:00,114.80000305175781,114.80000305175781,114.68000030517578,114.77159881591797,235155,0.0,0.0,2025-05-02,-0.029094106675686682
2025-05-02,0.10462962962962963,2025-05-02 11:51:00-04:00,114.77169799804688,114.83000183105469,114.70999908447266,114.73999786376953,288551,0.0,0.0,2025-05-02,-0.02753377357679332
2025-05-02,0.10462962962962963,2025-05-02 11:52:00-04:00,114.73999786376953,114.76000213623047,114.56999969482422,114.6500015258789,369870,0.0,0.0,2025-05-02,-0.07843501792416108
2025-05-02,0.10462962962962963,2025-05-02 11:53:00-04:00,114.6448974609375,114.72000122070312,114.63999938964844,114.66999816894531,192047,0.0,0.0,2025-05-02,0.01744146777171718
2025-05-02,0.10462962962962963,2025-05-02 11:54:00-04:00,114.66500091552734,114.66999816894531,114.55000305175781,114.58000183105469,232963,0.0,0.0,2025-05-02,-0.078482898166643
2025-05-02,0.10462962962962963,2025-05-02 11:55:00-04:00,114.58999633789062,114.66000366210938,114.58000183105469,114.6500015258789,174828,0.0,0.0,2025-05-02,0.061092419013419885
2025-05-02,0.10462962962962963,2025-05-02 11:56:00-04:00,114.65010070800781,114.69999694824219,114.62999725341797,114.66999816894531,166432,0.0,0.0,2025-05-02,0.01744146777171718
2025-05-02,0.10462962962962963,2025-05-02 11:57:00-04:00,114.66500091552734,114.70999908447266,114.62999725341797,114.69999694824219,165639,0.0,0.0,2025-05-02,0.026160966055543966
2025-05-02,0.10462962962962963,2025-05-02 11:58:00-04:00,114.70110321044922,114.79000091552734,114.69000244140625,114.7750015258789,254709,0.0,0.0,2025-05-02,0.065391961318495
2025-05-02,0.10462962962962963,2025-05-02 11:59:00-04:00,114.77999877929688,114.8386001586914,114.75,114.75990295410156,172879,0.0,0.0,2025-05-02,-0.01315493058298145
2025-05-02,0.10462962962962963,2025-05-02 12:00:00-04:00,114.76499938964844,114.80000305175781,114.7300033569336,114.77999877929688,210821,0.0,0.0,2025-05-02,0.017511190475083538
2025-05-02,0.10462962962962963,2025-05-02 12:01:00-04:00,114.7854995727539,115.13999938964844,114.6500015258789,114.88500213623047,2617657,0.0,0.0,2025-05-02,0.09148227744408821
2025-05-02,0.10462962962962963,2025-05-02 12:02:00-04:00,114.87999725341797,115.13999938964844,114.8499984741211,115.12000274658203,660491,0.0,0.0,2025-05-02,0.2045529059336193
2025-05-02,0.10462962962962963,2025-05-02 12:03:00-04:00,115.11419677734375,115.1698989868164,114.98149871826172,114.99980163574219,754537,0.0,0.0,2025-05-02,-0.10441374910704626
2025-05-02,0.10462962962962963,2025-05-02 12:04:00-04:00,115.0,115.1500015258789,115.0,115.11499786376953,398467,0.0,0.0,2025-05-02,0.10017080585253968
